word_id,sentence_id,word,label,is_ne,is_spelling_correct
16740,1030,ito,FIL,,TRUE
16741,1030,ng,FIL,,TRUE
16742,1030,at,FIL,,TRUE
16743,1030,ipinalabas,FIL,,TRUE
16744,1030,sa,FIL,,TRUE
16745,1030,mga,FIL,,TRUE
16746,1030,sinehan,FIL,,TRUE
16747,1030,noong,FIL,,TRUE
16748,1030,Marso,FIL,NE,TRUE
16749,1031,Nasanay,FIL,,TRUE
16750,1031,ako,FIL,,TRUE
16751,1031,sa,FIL,,TRUE
16752,1031,segment,ENG,,TRUE
16753,1031,na,FIL,,TRUE
16754,1031,ako,FIL,,TRUE
16755,1031,lang,FIL,,TRUE
16756,1031,tapos,FIL,,TRUE
16757,1031,may,FIL,,TRUE
16758,1031,co-host,ENG,,TRUE
16759,1031,tapos,FIL,,TRUE
16760,1031,yung,FIL,,TRUE
16761,1031,isang,FIL,,TRUE
16762,1031,contestant,ENG,,TRUE
16763,1031,kinakausap,FIL,,TRUE
16764,1031,ko,FIL,,TRUE
16765,1031,.,OTH,,TRUE
16766,1032,sabi,FIL,,TRUE
16767,1032,mo,FIL,,TRUE
16768,1032,matulog,FIL,,TRUE
16769,1032,ako,FIL,,TRUE
16770,1032,eh,OTH,EXPR,TRUE
16792,1035,Ang,FIL,,TRUE
16793,1035,gawain,FIL,,TRUE
16794,1035,ni,FIL,,TRUE
16795,1035,Jesus,OTH,NE,TRUE
16796,1035,sa,FIL,,TRUE
16797,1035,Kapanahunan,FIL,NE,TRUE
16798,1035,ng,FIL,,TRUE
16799,1035,Biyaya,FIL,NE,TRUE
16800,1035,sa,FIL,,TRUE
16801,1035,Bagong,FIL,NE,TRUE
16802,1035,Tipan,FIL,NE,TRUE
16803,1035,ay,FIL,,TRUE
16804,1035,gawain,FIL,,TRUE
16805,1035,ng,FIL,,TRUE
16806,1035,Diyos,FIL,NE,TRUE
16807,1035,sa,FIL,,TRUE
16808,1035,ilalim,FIL,,TRUE
16809,1035,ng,FIL,,TRUE
16810,1035,pangalan,FIL,,TRUE
16811,1035,ni,FIL,,TRUE
16812,1035,Jesus,OTH,NE,TRUE
16813,1035,habang,FIL,,TRUE
16814,1035,Kanyang,FIL,,TRUE
16815,1035,ginagabayan,FIL,,TRUE
16816,1035,ang,FIL,,TRUE
16817,1035,panahon,FIL,,TRUE
16818,1035,.,OTH,,TRUE
16819,1036,At,FIL,,TRUE
16820,1036,siyempre,FIL,,TRUE
16821,1036,",",OTH,,TRUE
16822,1036,sa,FIL,,TRUE
16823,1036,lahat,FIL,,TRUE
16824,1036,ng,FIL,,TRUE
16825,1036,ito,FIL,,TRUE
16826,1036,",",OTH,,TRUE
16827,1036,ang,FIL,,TRUE
16828,1036,pinaka-masaya,FIL,,TRUE
16829,1036,at,FIL,,TRUE
16830,1036,very,ENG,,TRUE
16831,1036,proud,ENG,,TRUE
16832,1036,ay,FIL,,TRUE
16833,1036,ang,FIL,,TRUE
16834,1036,ama,FIL,,TRUE
16835,1036,nila,FIL,,TRUE
16836,1036,na,FIL,,TRUE
16837,1036,si,FIL,,TRUE
16838,1036,Gabby,OTH,NE,TRUE
16839,1036,.,OTH,,TRUE
16840,1037,nagkakasama,FIL,,TRUE
16841,1037,na,FIL,,TRUE
16842,1037,ang,FIL,,TRUE
16843,1037,dolainab,OTH,NE,TRUE
16844,1037,finally,ENG,,TRUE
16845,1038,Ako,FIL,,TRUE
16846,1038,lang,FIL,,TRUE
16847,1038,ba,FIL,,TRUE
16848,1038,yung,FIL,,TRUE
16849,1038,di,FIL,,TRUE
16850,1038,makakuha,FIL,,TRUE
16851,1038,ng,FIL,,TRUE
16852,1038,piece,ENG,,TRUE
16853,1038,5,OTH,,TRUE
16854,1038,?,OTH,,TRUE
16855,1039,Puro,FIL,,TRUE
16856,1039,namit,FIL,,TRUE
16857,1039,ang,FIL,,TRUE
16858,1039,pagkaing,FIL,,TRUE
16859,1039,pinoy,FIL,,TRUE
16860,1039,kahit,FIL,,TRUE
16861,1039,anong,FIL,,TRUE
16862,1039,klasing,FIL,,TRUE
16863,1039,luto,FIL,,TRUE
16864,1039,.,OTH,,TRUE
16929,1046,Kalaboso,FIL,,TRUE
16930,1046,ang,FIL,,TRUE
16931,1046,isang,FIL,,TRUE
16932,1046,babae,FIL,,TRUE
16933,1046,matapos,FIL,,TRUE
16934,1046,nitong,FIL,,TRUE
16935,1046,magtangka,FIL,,TRUE
16936,1046,na,FIL,,TRUE
16937,1046,magpasok,FIL,,TRUE
16938,1046,ng,FIL,,TRUE
16939,1046,shabu,FIL,,TRUE
16940,1046,sa,FIL,,TRUE
16941,1046,kulungan,FIL,,TRUE
16942,1046,sa,FIL,,TRUE
16943,1046,Tayabas,OTH,NE,TRUE
16944,1046,City,ENG,,TRUE
16945,1046,",",OTH,,TRUE
16946,1046,kamakalawa,FIL,,TRUE
16947,1046,.,OTH,,TRUE
16948,1049,Sabi,FIL,,TRUE
16949,1049,nila,FIL,,TRUE
16950,1049,pag,FIL,,TRUE
16951,1049,namatay,FIL,,TRUE
16952,1049,tayo,FIL,,TRUE
16953,1049,babalik,FIL,,TRUE
16954,1049,tayo,FIL,,TRUE
16955,1049,sa,FIL,,TRUE
16956,1049,pagiging,FIL,,TRUE
16957,1049,abo,FIL,,TRUE
16958,1049,",",OTH,,TRUE
16959,1049,ako,FIL,,TRUE
16960,1049,pag,FIL,,TRUE
16961,1049,namatay,FIL,,TRUE
16962,1049,walang,FIL,,TRUE
16963,1049,may,FIL,,TRUE
16964,1049,pake,FIL,,TRUE
16965,1049,kase,FIL,,TRUE
16966,1049,walang,FIL,,TRUE
16967,1049,kwenta,FIL,,TRUE
16968,1049,ako,FIL,,TRUE
16969,1050,Pagod,FIL,,TRUE
16970,1050,na,FIL,,TRUE
16971,1050,tayo,FIL,,TRUE
16972,1050,sa,FIL,,TRUE
16973,1050,mga,FIL,,TRUE
16974,1050,politikong,FIL,,TRUE
16975,1050,corrupt,ENG,,TRUE
16976,1050,at,FIL,,TRUE
16977,1050,walang,FIL,,TRUE
16978,1050,pakialam,FIL,,TRUE
16979,1050,.,OTH,,TRUE
16980,1051,Pwede,FIL,,TRUE
16981,1051,na,FIL,,TRUE
16982,1051,ako,FIL,,TRUE
16983,1051,huminga,FIL,,TRUE
16984,1051,ng,FIL,,TRUE
16985,1051,maluwag,FIL,,TRUE
16986,1051,.,OTH,,TRUE
16987,1052,Alam,FIL,,TRUE
16988,1052,mo,FIL,,TRUE
16989,1052,",",OTH,,TRUE
16990,1052,Dondon,OTH,NE,TRUE
16991,1052,(,OTH,,TRUE
16992,1052,my,ENG,,TRUE
16993,1052,dear,ENG,,TRUE
16994,1052,editor,ENG,,TRUE
16995,1052,),OTH,,TRUE
16996,1052,",",OTH,,TRUE
16997,1052,noong,FIL,,TRUE
16998,1052,mag-pictorial,FIL,,TRUE
16999,1052,sa,FIL,,TRUE
17000,1052,isang,FIL,,TRUE
17001,1052,hotel,ENG,,TRUE
17002,1052,sa,FIL,,TRUE
17003,1052,Araneta,OTH,NE,TRUE
17004,1052,City,ENG,NE,TRUE
17005,1052,",",OTH,,TRUE
17006,1052,Cubao,OTH,NE,TRUE
17007,1052,si,FIL,,TRUE
17008,1052,Maja,OTH,NE,TRUE
17009,1052,Salvador,OTH,NE,TRUE
17010,1052,sometime,ENG,,TRUE
17011,1052,in,ENG,,TRUE
17012,1052,2019,OTH,,TRUE
17013,1052,",",OTH,,TRUE
17014,1052,at,FIL,,TRUE
17015,1052,makatsikahan,FIL,,TRUE
17016,1052,siya,FIL,,TRUE
17017,1052,ng,FIL,,TRUE
17018,1052,ilang,FIL,,TRUE
17019,1052,press,ENG,,TRUE
17020,1052,people,ENG,,TRUE
17021,1052,",",OTH,,TRUE
17022,1052,kinukulit,FIL,,TRUE
17023,1052,na,FIL,,TRUE
17024,1052,siya,FIL,,TRUE
17025,1052,kung,FIL,,TRUE
17026,1052,kailan,FIL,,TRUE
17027,1052,sila,FIL,,TRUE
17028,1052,magpapakasal,FIL,,TRUE
17029,1052,ng,FIL,,TRUE
17030,1052,boyfriend,ENG,,TRUE
17031,1052,niyang,FIL,,TRUE
17032,1052,si,FIL,,TRUE
17033,1052,Rambo,OTH,NE,TRUE
17034,1052,Nuez,OTH,NE,TRUE
17035,1052,.,OTH,,TRUE
17047,1056,Kapag,FIL,,TRUE
17048,1056,po,FIL,,TRUE
17049,1056,talaga,FIL,,TRUE
17050,1056,sa,FIL,,TRUE
17051,1056,customer,ENG,,TRUE
17052,1056,service,ENG,,TRUE
17053,1056,magugulat,FIL,,TRUE
17054,1056,ka,FIL,,TRUE
17055,1056,nalang,FIL,,TRUE
17056,1056,sa,FIL,,TRUE
17057,1056,ugali,FIL,,TRUE
17058,1056,ng,FIL,,TRUE
17059,1056,ibang,FIL,,TRUE
17060,1056,tao,FIL,,TRUE
17061,1056,.,OTH,,TRUE
17062,1057,Naipasa,FIL,,TRUE
17063,1057,naman,FIL,,TRUE
17064,1057,ni,FIL,,TRUE
17065,1057,Jose,OTH,NE,TRUE
17066,1057,Villanueva,OTH,NE,TRUE
17067,1057,ang,FIL,,TRUE
17068,1057,angking-husay,FIL,,TRUE
17069,1057,sa,FIL,,TRUE
17070,1057,boxing,ENG,,TRUE
17071,1057,sa,FIL,,TRUE
17072,1057,kaniyang,FIL,,TRUE
17073,1057,anak,FIL,,TRUE
17074,1057,na,FIL,,TRUE
17075,1057,si,FIL,,TRUE
17076,1057,Anthony,OTH,NE,TRUE
17077,1057,Villanueva,OTH,NE,TRUE
17078,1057,",",OTH,,TRUE
17079,1057,na,FIL,,TRUE
17080,1057,nagwagi,FIL,,TRUE
17081,1057,naman,FIL,,TRUE
17082,1057,ng,FIL,,TRUE
17083,1057,silver,ENG,,TRUE
17084,1057,medal,ENG,,TRUE
17085,1057,para,FIL,,TRUE
17086,1057,sa,FIL,,TRUE
17087,1057,featherweight,ENG,,TRUE
17088,1057,division,ENG,,TRUE
17089,1057,.,OTH,,TRUE
17090,1058,Kailangan,FIL,,TRUE
17091,1058,kasi,FIL,,TRUE
17092,1058,maging,FIL,,TRUE
17093,1058,positibo,FIL,,TRUE
17094,1058,ang,FIL,,TRUE
17095,1058,enerhiya,FIL,,TRUE
17096,1058,sa,FIL,,TRUE
17097,1058,kapaligiran,FIL,,TRUE
17098,1058,.,OTH,,TRUE
17099,1059,Ang,FIL,,TRUE
17100,1059,ganda,FIL,,TRUE
17101,1059,ng,FIL,,TRUE
17102,1059,movie,ENG,,TRUE
17103,1059,bitin,FIL,,TRUE
17104,1059,lang,FIL,,TRUE
17105,1059,ako,FIL,,TRUE
17106,1059,sa,FIL,,TRUE
17107,1059,end,ENG,,TRUE
17108,1059,.,OTH,,TRUE
17157,1062,Hindi,FIL,,TRUE
17158,1062,makatulog,FIL,,TRUE
17159,1062,ng,FIL,,TRUE
17160,1062,walang,FIL,,TRUE
17161,1062,open,ENG,,TRUE
17162,1062,call,ENG,,TRUE
17163,1062,.,OTH,,TRUE
17179,1065,Ngunit,FIL,,TRUE
17180,1065,ang,FIL,,TRUE
17181,1065,tao,FIL,,TRUE
17182,1065,ay,FIL,,TRUE
17183,1065,nabubuhay,FIL,,TRUE
17184,1065,sa,FIL,,TRUE
17185,1065,gitna,FIL,,TRUE
17186,1065,ng,FIL,,TRUE
17187,1065,katiwalian,FIL,,TRUE
17188,1065,",",OTH,,TRUE
17189,1065,at,FIL,,TRUE
17190,1065,kaya,FIL,,TRUE
17191,1065,walang,FIL,,TRUE
17192,1065,kakayahang,FIL,,TRUE
17193,1065,gamitin,FIL,,TRUE
17194,1065,ang,FIL,,TRUE
17195,1065,katotohanan,FIL,,TRUE
17196,1065,at,FIL,,TRUE
17197,1065,katapatan,FIL,,TRUE
17198,1065,upang,FIL,,TRUE
17199,1065,paglingkuran,FIL,,TRUE
17200,1065,ang,FIL,,TRUE
17201,1065,Diyos,FIL,NE,TRUE
17202,1065,.,OTH,,TRUE
17225,1067,perfect,ENG,,TRUE
17226,1067,manood,FIL,,TRUE
17227,1067,ng,FIL,,TRUE
17228,1067,romance,ENG,,TRUE
17229,1067,anime,ENG,,TRUE
17230,1067,ngayon,FIL,,TRUE
17231,1069,Ang,FIL,,TRUE
17232,1069,pagbuhay,FIL,,TRUE
17233,1069,sa,FIL,,TRUE
17234,1069,turismo,FIL,,TRUE
17235,1069,ay,FIL,,TRUE
17236,1069,sisimulan,FIL,,TRUE
17237,1069,sa,FIL,,TRUE
17238,1069,bayan,FIL,,TRUE
17239,1069,ng,FIL,,TRUE
17240,1069,Del,OTH,NE,TRUE
17241,1069,Carmen,OTH,NE,TRUE
17242,1069,.,OTH,,TRUE
17300,1072,may,FIL,,TRUE
17301,1072,pasmirk,FIL,,TRUE
17302,1072,ka,FIL,,TRUE
17303,1072,pang,FIL,,TRUE
17304,1072,nalalaman,FIL,,TRUE
17305,1072,ha,OTH,EXPR,TRUE
17306,1074,Busy,ENG,,TRUE
17307,1074,na,FIL,,TRUE
17308,1074,kong,FIL,,TRUE
17309,1074,mahalin,FIL,,TRUE
17310,1074,ang,FIL,,TRUE
17311,1074,sarili,FIL,,TRUE
17312,1074,ko,FIL,,TRUE
17313,1074,.,OTH,,TRUE
17314,1075,Ang,FIL,,TRUE
17315,1075,ikli,FIL,,TRUE
17316,1075,na,FIL,,TRUE
17317,1075,nga,FIL,,TRUE
17318,1075,ng,FIL,,TRUE
17319,1075,pasensya,FIL,,TRUE
17320,1075,ko,FIL,,TRUE
17321,1075,lalo,FIL,,TRUE
17322,1075,pang,FIL,,TRUE
17323,1075,umikli,FIL,,TRUE
17324,1075,potek,FIL,EXPR,TRUE
17325,1075,",",OTH,,TRUE
17326,1075,mali,FIL,,TRUE
17327,1075,nga,FIL,,TRUE
17328,1075,ata,FIL,,TRUE
17329,1075,desisyon,FIL,,TRUE
17330,1075,ko,FIL,,TRUE
17331,1075,mag-tutor,FIL,,TRUE
17332,1075,ng,FIL,,TRUE
17333,1075,bata,FIL,,TRUE
17334,1076,Ano,FIL,,TRUE
17335,1076,tagalog,FIL,,TRUE
17336,1076,ng,FIL,,TRUE
17337,1076,pink,ENG,,TRUE
17338,1076,muna,FIL,,TRUE
17339,1076,nauubusan,FIL,,TRUE
17340,1076,na,FIL,,TRUE
17341,1076,kayo,FIL,,TRUE
17342,1076,ng,FIL,,TRUE
17343,1076,script,ENG,,TRUE
17344,1076,eh,OTH,EXPR,TRUE
17345,1077,Hindi,FIL,,TRUE
17346,1077,ba,FIL,,TRUE
17347,1077,pwedeng,FIL,,TRUE
17348,1077,magpahinga,FIL,,TRUE
17349,1077,mga,FIL,,TRUE
17350,1077,students,ENG,,TRUE
17351,1077,?,OTH,,TRUE
17383,1079,medyo,FIL,,TRUE
17384,1079,nalulungkot,FIL,,TRUE
17385,1079,na,FIL,,TRUE
17386,1079,ako,FIL,,TRUE
17387,1079,sa,FIL,,TRUE
17388,1079,reception,ENG,,TRUE
17389,1079,ng,FIL,,TRUE
17390,1079,mga,FIL,,TRUE
17391,1079,tao,FIL,,TRUE
17392,1079,ha,OTH,EXPR,TRUE
17393,1079,?,OTH,,TRUE
17394,1080,Hanggang,FIL,,TRUE
17395,1080,ngayon,FIL,,TRUE
17396,1080,lubog,FIL,,TRUE
17397,1080,parin,FIL,,TRUE
17398,1080,ako,FIL,,TRUE
17399,1080,sa,FIL,,TRUE
17400,1080,utang,FIL,,TRUE
17401,1080,.,OTH,,TRUE
17402,1081,Oras,FIL,,TRUE
17403,1081,na,FIL,,TRUE
17404,1081,para,FIL,,TRUE
17405,1081,gumawa,FIL,,TRUE
17406,1081,ng,FIL,,TRUE
17407,1081,acc,OTH,ABB,TRUE
17408,1081,hhhaha,OTH,EXPR,TRUE
17409,1082,Patay,FIL,,TRUE
17410,1082,ang,FIL,,TRUE
17411,1082,isang,FIL,,TRUE
17412,1082,bata,FIL,,TRUE
17413,1082,at,FIL,,TRUE
17414,1082,limang,FIL,,TRUE
17415,1082,iba,FIL,,TRUE
17416,1082,pa,FIL,,TRUE
17417,1082,ang,FIL,,TRUE
17418,1082,sugatan,FIL,,TRUE
17419,1082,nang,FIL,,TRUE
17420,1082,sumabog,FIL,,TRUE
17421,1082,ang,FIL,,TRUE
17422,1082,helium,ENG,,TRUE
17423,1082,gas,ENG,,TRUE
17424,1082,tank,ENG,,TRUE
17425,1082,na,FIL,,TRUE
17426,1082,ginagamit,FIL,,TRUE
17427,1082,nila,FIL,,TRUE
17428,1082,sa,FIL,,TRUE
17429,1082,paggawa,FIL,,TRUE
17430,1082,ng,FIL,,TRUE
17431,1082,mga,FIL,,TRUE
17432,1082,lobo,FIL,,TRUE
17433,1082,sa,FIL,,TRUE
17434,1082,Norala,OTH,NE,TRUE
17435,1082,",",OTH,,TRUE
17436,1082,South,ENG,NE,TRUE
17437,1082,Cotabato,OTH,NE,TRUE
17438,1082,.,OTH,,TRUE
17439,1083,di,FIL,,TRUE
17440,1083,na,FIL,,TRUE
17441,1083,siya,FIL,,TRUE
17442,1083,makakaabsent,FIL,,TRUE
17443,1083,dun,FIL,,TRUE
17444,1083,(,OTH,,TRUE
17445,1083,3,OTH,,TRUE
17446,1084,Hindi,FIL,,TRUE
17447,1084,Ko,FIL,,TRUE
17448,1084,nais,FIL,,TRUE
17449,1084,masayang,FIL,,TRUE
17450,1084,ang,FIL,,TRUE
17451,1084,Aking,FIL,,TRUE
17452,1084,mga,FIL,,TRUE
17453,1084,pagsisikap,FIL,,TRUE
17454,1084,",",OTH,,TRUE
17455,1084,ni,FIL,,TRUE
17456,1084,hindi,FIL,,TRUE
17457,1084,Ko,FIL,,TRUE
17458,1084,rin,FIL,,TRUE
17459,1084,nais,FIL,,TRUE
17460,1084,makita,FIL,,TRUE
17461,1084,na,FIL,,TRUE
17462,1084,hawakan,FIL,,TRUE
17463,1084,ng,FIL,,TRUE
17464,1084,mga,FIL,,TRUE
17465,1084,tao,FIL,,TRUE
17466,1084,ang,FIL,,TRUE
17467,1084,Aking,FIL,,TRUE
17468,1084,mga,FIL,,TRUE
17469,1084,salita,FIL,,TRUE
17470,1084,ngunit,FIL,,TRUE
17471,1084,sa,FIL,,TRUE
17472,1084,lahat,FIL,,TRUE
17473,1084,ng,FIL,,TRUE
17474,1084,lugar,FIL,,TRUE
17475,1084,ay,FIL,,TRUE
17476,1084,ginagawa,FIL,,TRUE
17477,1084,ang,FIL,,TRUE
17478,1084,paglaban,FIL,,TRUE
17479,1084,sa,FIL,,TRUE
17480,1084,Akin,FIL,,TRUE
17481,1084,",",OTH,,TRUE
17482,1084,sinisiraan,FIL,,TRUE
17483,1084,Ako,FIL,,TRUE
17484,1084,",",OTH,,TRUE
17485,1084,at,FIL,,TRUE
17486,1084,nilalapastangan,FIL,,TRUE
17487,1084,Ako,FIL,,TRUE
17488,1084,.,OTH,,TRUE
17489,1085,Biyograpiya,FIL,,TRUE
17490,1085,Ipinanganak,FIL,,TRUE
17491,1085,si,FIL,,TRUE
17492,1085,Walter,OTH,NE,TRUE
17493,1085,sa,FIL,,TRUE
17494,1085,isang,FIL,,TRUE
17495,1085,amang,FIL,,TRUE
17496,1085,bilang,FIL,,TRUE
17497,1085,isang,FIL,,TRUE
17498,1085,babaeng,FIL,,TRUE
17499,1085,koro,FIL,,TRUE
17500,1085,sa,FIL,,TRUE
17501,1085,mga,FIL,,TRUE
17502,1085,palabas,FIL,,TRUE
17503,1085,sa,FIL,,TRUE
17504,1085,entablado,FIL,,TRUE
17505,1085,ni,FIL,,TRUE
17506,1085,Katy,OTH,NE,TRUE
17507,1085,de,OTH,NE,TRUE
17508,1085,la,OTH,NE,TRUE
17509,1085,Cruz,OTH,NE,TRUE
17510,1085,.,OTH,,TRUE
17607,1089,Bakit,FIL,,TRUE
17608,1089,ba,FIL,,TRUE
17609,1089,kasi,FIL,,TRUE
17610,1089,nag-celebrate,FIL,,TRUE
17611,1089,ng,FIL,,TRUE
17612,1089,New,ENG,NE,TRUE
17613,1089,Year,ENG,NE,TRUE
17614,1089,kasama,FIL,,TRUE
17615,1089,ang,FIL,,TRUE
17616,1089,mga,FIL,,TRUE
17617,1089,kaibigan,FIL,,TRUE
17618,1089,?,OTH,,TRUE
17619,1089,"""",OTH,,TRUE
17620,1089,,OTH,,TRUE
17621,1090,Si,FIL,,TRUE
17622,1090,ion,OTH,,TRUE
17623,1090,even,ENG,,TRUE
17624,1090,hindi,FIL,,TRUE
17625,1090,siya,FIL,,TRUE
17626,1090,mag,FIL,,TRUE
17627,1090,try,ENG,,TRUE
17628,1090,magpatawa,FIL,,TRUE
17629,1090,",",OTH,,TRUE
17630,1090,mapapatawa,FIL,,TRUE
17631,1090,ka,FIL,,TRUE
17632,1090,talaga,FIL,,TRUE
17633,1090,sa,FIL,,TRUE
17634,1090,kaniya,FIL,,TRUE
17635,1090,.,OTH,,TRUE
17636,1092,Possible,ENG,,TRUE
17637,1092,rin,FIL,,TRUE
17638,1092,aniyang,FIL,,TRUE
17639,1092,mag-deliver,FIL,,TRUE
17640,1092,ang,FIL,,TRUE
17641,1092,COVAX,OTH,ABB_NE,TRUE
17642,1092,facility,ENG,,TRUE
17643,1092,ng,FIL,,TRUE
17644,1092,isa,FIL,,TRUE
17645,1092,hanggang,FIL,,TRUE
17646,1092,dalawang,FIL,,TRUE
17647,1092,milyong,FIL,,TRUE
17648,1092,doses,ENG,,TRUE
17649,1092,ng,FIL,,TRUE
17650,1092,Pfizer,OTH,NE,TRUE
17651,1092,gayundin,FIL,,TRUE
17652,1092,ng,FIL,,TRUE
17653,1092,AstraZeneca,OTH,NE,TRUE
17654,1092,.,OTH,,TRUE
17698,1094,Kasi,FIL,,TRUE
17699,1094,alam,FIL,,TRUE
17700,1094,ko,FIL,,TRUE
17701,1094,sa,FIL,,TRUE
17702,1094,sarili,FIL,,TRUE
17703,1094,ko,FIL,,TRUE
17704,1094,na,FIL,,TRUE
17705,1094,kailangan,FIL,,TRUE
17706,1094,kong,FIL,,TRUE
17707,1094,gawin,FIL,,TRUE
17708,1094,yon,FIL,,TRUE
17709,1094,kasi,FIL,,TRUE
17710,1094,pag,FIL,,TRUE
17711,1094,nagpa-relax-relax,FIL,,TRUE
17712,1094,lang,FIL,,TRUE
17713,1094,ako,FIL,,TRUE
17714,1094,alam,FIL,,TRUE
17715,1094,naman,FIL,,TRUE
17716,1094,natin,FIL,,TRUE
17717,1094,na,FIL,,TRUE
17718,1094,hindi,FIL,,TRUE
17719,1094,ko,FIL,,TRUE
17720,1094,mabibigyan,FIL,,TRUE
17721,1094,ng,FIL,,TRUE
17722,1094,hustisya,FIL,,TRUE
17723,1094,yung,FIL,,TRUE
17724,1094,role,ENG,,TRUE
17725,1094,ko,FIL,,TRUE
17726,1094,.,OTH,,TRUE
17727,1095,Si,FIL,,TRUE
17728,1095,uncle,ENG,,TRUE
17729,1095,Jojo,OTH,NE,TRUE
17730,1095,ang,FIL,,TRUE
17731,1095,tunay,FIL,,TRUE
17732,1095,na,FIL,,TRUE
17733,1095,nagpatawa,FIL,,TRUE
17734,1095,sa,FIL,,TRUE
17735,1095,akin,FIL,,TRUE
17749,1099,Ang,FIL,,TRUE
17750,1099,pagkakaroon,FIL,,TRUE
17751,1099,ng,FIL,,TRUE
17752,1099,anak,FIL,,TRUE
17753,1099,nga,FIL,,TRUE
17754,1099,ang,FIL,,TRUE
17755,1099,isang,FIL,,TRUE
17756,1099,nakapagpalambot,FIL,,TRUE
17757,1099,sa,FIL,,TRUE
17758,1099,personalidad,FIL,,TRUE
17759,1099,ni,FIL,,TRUE
17760,1099,Baron,OTH,NE,TRUE
17761,1099,.,OTH,,TRUE
17762,1101,Nakatapat,FIL,,TRUE
17763,1101,ito,FIL,,TRUE
17764,1101,sa,FIL,,TRUE
17765,1101,bintana,FIL,,TRUE
17766,1101,at,FIL,,TRUE
17767,1101,sa,FIL,,TRUE
17768,1101,kung,FIL,,TRUE
17769,1101,saan,FIL,,TRUE
17770,1101,kami,FIL,,TRUE
17771,1101,dumaraan,FIL,,TRUE
17772,1101,palabas,FIL,,TRUE
17773,1101,ng,FIL,,TRUE
17774,1101,bahay,FIL,,TRUE
17775,1101,.,OTH,,TRUE
17776,1102,When,ENG,,TRUE
17777,1102,ba,FIL,,TRUE
17778,1102,ako,FIL,,TRUE
17779,1102,mananalo,FIL,,TRUE
17780,1102,ng,FIL,,TRUE
17781,1102,pa-give,FIL,,TRUE
17782,1102,away,ENG,,TRUE
17783,1102,niyo,FIL,,TRUE
17796,1106,Sa,FIL,,TRUE
17797,1106,kabila,FIL,,TRUE
17798,1106,ng,FIL,,TRUE
17799,1106,paghihiwalay,FIL,,TRUE
17800,1106,ng,FIL,,TRUE
17801,1106,walang,FIL,,TRUE
17802,1106,paalam,FIL,,TRUE
17803,1106,Kung,FIL,,TRUE
17804,1106,nakita,FIL,,TRUE
17805,1106,kitang,FIL,,TRUE
17806,1106,masaya,FIL,,TRUE
17807,1106,naman,FIL,,TRUE
17808,1106,Siguro,FIL,,TRUE
17809,1106,magpapasalamat,FIL,,TRUE
17810,1106,na,FIL,,TRUE
17811,1106,lang,FIL,,TRUE
17812,1106,ako,FIL,,TRUE
17813,1106,Dahil,FIL,,TRUE
17814,1106,masaya,FIL,,TRUE
17815,1106,ang,FIL,,TRUE
17816,1106,dating,FIL,,TRUE
17817,1106,mahal,FIL,,TRUE
17818,1106,ko,FIL,,TRUE
17819,1106,Nandito,FIL,,TRUE
17820,1106,lang,FIL,,TRUE
17821,1106,ang,FIL,,TRUE
17822,1106,mga,FIL,,TRUE
17823,1106,ala,FIL,,TRUE
17824,1106,ala,FIL,,TRUE
17825,1106,natin,FIL,,TRUE
17826,1106,Kay,FIL,,TRUE
17827,1106,sarap,FIL,,TRUE
17828,1106,pa,FIL,,TRUE
17829,1106,rin,FIL,,TRUE
17830,1106,damhin,FIL,,TRUE
17831,1107,Napagkasya,FIL,,TRUE
17832,1107,ko,FIL,,TRUE
17833,1107,naman,FIL,,TRUE
17834,1107,lahat,FIL,,TRUE
17835,1107,ng,FIL,,TRUE
17836,1107,cravings,ENG,,TRUE
17837,1107,ko,FIL,,TRUE
17838,1107,today,ENG,,TRUE
17839,1107,.,OTH,,TRUE
17874,1109,Sana,FIL,,TRUE
17875,1109,nga,FIL,,TRUE
17876,1109,tanggapin,FIL,,TRUE
17877,1109,ng,FIL,,TRUE
17878,1109,mga,FIL,,TRUE
17879,1109,taong,FIL,,TRUE
17880,1109,palagay,FIL,,TRUE
17881,1109,nila,FIL,,TRUE
17882,1109,ay,FIL,,TRUE
17883,1109,affected,ENG,,TRUE
17884,1109,ng,FIL,,TRUE
17885,1109,mga,FIL,,TRUE
17886,1109,pangyayari,FIL,,TRUE
17887,1109,.,OTH,,TRUE
17888,1110,Nakatikim,FIL,,TRUE
17889,1110,ka,FIL,,TRUE
17890,1110,tuloy,FIL,,TRUE
17891,1110,ng,FIL,,TRUE
17892,1110,malutong,FIL,,TRUE
17893,1110,na,FIL,,TRUE
17894,1110,mura,FIL,,TRUE
17895,1110,ngayon,FIL,,TRUE
17896,1111,Lahat,FIL,,TRUE
17897,1111,ng,FIL,,TRUE
17898,1111,pagkilos,FIL,,TRUE
17899,1111,at,FIL,,TRUE
17900,1111,pagbpto,FIL,,FALSE
17901,1111,dapat,FIL,,TRUE
17902,1111,ay,FIL,,TRUE
17903,1111,PARA,FIL,,TRUE
17904,1111,SA,FIL,,TRUE
17905,1111,MASANG,FIL,,TRUE
17906,1111,PILIPINO,FIL,,TRUE
17907,1111,.,OTH,,TRUE
17908,1112,Sana,FIL,,TRUE
17909,1112,nakatulog,FIL,,TRUE
17910,1112,kayo,FIL,,TRUE
17911,1112,ng,FIL,,TRUE
17912,1112,maayos,FIL,,TRUE
